,index,niveau,niveaunaam,gebiedcodenaam,wijkcode,jaar,Woonoppervlak_0_40,Woonoppervlak_40_60,Woonoppervlak_60_80,Woonoppervlak_80_100,Woonoppervlak_100_plus,Woonoppervlak_onbekend,VCRIMIN_I,Culturele_voorzieningen,Aanbod_basisscholen,Woningdichtheid,Eenouder_huishouden,Eenpersoons_huishouden,Stel_zonder_kind_huishouden,Stel_met_kind_huishouden,overige_huishouden,Corporatiewoningen,Particuliere_huur,Koopwoninging,WOZ_per_M2,index,wijkcode,lon,lat
548,8562,4,Wijk,MQ Omval/Overamstel,MQ,2016,"73,1","1,2","5,3","11,1","9,3",0,105.0,,,1038.0,"1,2","81,8","12,1","4,3","0,5","37,9","50,4","11,8",3302.0,40,MQ,4.91891395,52.33237885
549,8563,4,Wijk,NB Noordelijke IJ-oevers-West,NB,2016,43,"1,7","3,2","15,2","36,6","0,2",125.0,,,347.0,"4,7","59,6","23,4","11,5","0,8","50,6","27,6","21,7",2864.0,50,NB,4.88828365,52.40021275
550,8564,4,Wijk,NC Tuindorp Oostzaan,NC,2016,"6,9","31,8",40,"8,9","12,3","0,1",71.0,,,3208.0,"11,3","43,2","21,5","23,3","0,6","67,9","4,1",28,2486.0,51,NC,4.89119195,52.41028075
551,8565,4,Wijk,ND Kadoelen,ND,2016,"1,1","8,2","30,7",37,23,0,97.0,,,931.0,10,"27,7","30,4","31,3","0,7","34,2","9,8","56,1",2831.0,52,ND,4.90915285,52.4161941
552,8566,4,Wijk,NE Banne Buiksloot,NE,2016,"1,8","15,2","34,6","34,3","13,7","0,4",103.0,,,3590.0,"12,3","42,2",20,"24,4","1,1","66,1","5,4","28,5",2133.0,53,NE,4.9165661,52.4079328
553,8567,4,Wijk,NF Nieuwendammerdijk/Buiksloterdijk,NF,2016,"2,1","6,7","21,6","24,5","44,1",1,84.0,,,1783.0,"4,9",28,"26,2","40,5","0,4",,"13,8","85,9",3247.0,54,NF,4.93357905,52.39356785
554,8568,4,Wijk,NG Elzenhagen,NG,2016,0,0,"11,8","14,8","73,4",0,55.0,,,1104.0,"7,6","25,4",24,"42,7","0,2","17,2","18,6","64,2",2426.0,55,NG,4.9307624,52.40331505
555,8569,4,Wijk,NH Buikslotermeer,NH,2016,"1,1","12,9","41,1","29,4",8,"7,6",103.0,,,3821.0,"10,8","54,2","19,3","14,7","0,9","66,1",8,"25,9",1937.0,56,NH,4.9381749,52.40017325
556,8570,4,Wijk,NJ Waterlandpleinbuurt,NJ,2016,"2,4","14,4","47,5","24,9","10,4","0,4",99.0,,,3894.0,"15,1",42,"17,4","24,1","1,3","58,5","10,6","30,9",2201.0,57,NJ,4.95389985,52.39455385
557,8571,4,Wijk,NK Volewijck,NK,2016,"5,7","47,6","31,3","11,3","3,9","0,2",100.0,,,4099.0,"13,1","50,4","18,1","17,4","1,1","83,7","5,6","10,7",2555.0,58,NK,4.9111678,52.39107185
558,8572,4,Wijk,NL IJplein/Vogelbuurt,NL,2016,"6,6","36,5","27,3","23,1","6,3","0,2",95.0,,,3450.0,"12,2","52,6","18,6","15,4","1,1","74,6","5,9","19,5",2563.0,59,NL,4.92086315,52.38946545
559,8573,4,Wijk,NM Tuindorp Buiksloot,NM,2016,"4,3","44,5","45,3","3,2","2,7",0,84.0,,,5365.0,15,"42,6","24,7","17,4","0,3","83,6","2,4",14,2776.0,60,NM,4.92907435,52.3932217
560,8574,4,Wijk,NN Tuindorp Nieuwendam,NN,2016,"5,8","60,6","28,8","3,3","1,4","0,1",84.0,,,4288.0,"11,5","46,6","23,9","17,7","0,4","81,1","3,1","15,8",3079.0,61,NN,4.94372485,52.39066235
561,8575,4,Wijk,NP Noordelijke IJ-oevers-Oost,NP,2016,0,"4,1","32,9","27,4","34,2","1,4",,,,107.0,"4,1",50,"35,7","6,1","4,1",,"75,3","24,7",2334.0,62,NP,4.9356245,52.38420895
562,8576,4,Wijk,NQ Waterland,NQ,2016,"3,4","10,8","21,6","20,4","42,6","1,3",119.0,,,34.0,"6,6","31,4","29,9","31,1",1,"4,4","19,8","75,8",3530.0,63,NQ,5.0044116,52.39749585
563,8577,4,Wijk,SA Driemond,SA,2016,1,"8,8","49,6","26,6","13,8","0,3",38.0,,,351.0,"10,3","28,9","29,2","31,7",0,"40,3","8,3","51,4",2441.0,64,SA,5.0088323,52.31348545
564,8578,4,Wijk,TA Amstel III/Bullewijk,TA,2016,"86,1","6,4","0,5","0,5","5,9","0,5",,,,38.0,"0,3","89,4","6,5","2,7",1,,"96,8",,2512.0,103,TA,4.9505866,52.29875535
565,8579,4,Wijk,TB Venserpolder,TB,2016,"11,4","31,9","37,2","12,5","6,9",0,,,,5908.0,"15,8","58,7","13,1","10,9","1,6","66,7",8,"25,3",1870.0,7,TB,4.94524345,52.3215816
566,8580,4,Wijk,TD H-buurt,TD,2016,"11,8","4,9","28,2","46,3","8,6","0,2",,,,4356.0,"23,2",49,"13,1","12,8","1,9","73,6","14,5","11,9",1740.0,76,TD,4.95644015,52.3082972
567,8581,4,Wijk,TE Ganzenhoef e.o.,TE,2016,8,"13,7","7,4","37,1","33,6","0,2",,,,3681.0,"19,1","46,9","13,8","18,5","1,7","54,2","16,3","29,5",1767.0,77,TE,4.9672283,52.322178
568,8582,4,Wijk,TF Geerdinkhof/Kantershof,TF,2016,"0,2","14,8","22,6","24,5","37,6","0,4",,,,2259.0,"9,7","52,2","20,7",16,"1,4","30,5","10,4","59,1",1785.0,78,TF,4.98368765,52.32263805
569,8583,4,Wijk,TJ Holendrecht,TJ,2016,"0,5","14,8","29,3","43,6","10,9","0,8",,,,3207.0,"24,8","44,2","15,2","14,8","0,9","77,9","5,9","16,2",1737.0,81,TJ,4.9670607,52.30116005
570,8584,4,Wijk,TK Nellestein,TK,2016,0,"8,8","43,6","34,9","11,7",1,70.0,,,767.0,"9,2","57,8","21,6","10,8","0,6","20,4","40,1","39,5",1635.0,82,TK,4.99284355,52.3095795
571,8585,4,Wijk,TL Reigersbos,TL,2016,"4,9","16,5","35,6","31,8","10,8","0,3",,,,3232.0,"15,8",50,"17,6","15,5","1,1","58,5","8,7","32,7",1929.0,83,TL,4.9726632,52.2929851
572,8586,4,Wijk,TM Gein,TM,2016,"3,9","11,3","44,6","31,7","6,2","2,2",98.0,,,2805.0,"16,7","42,6","19,2","20,5",1,48,"13,7","38,3",2002.0,84,TM,4.9939257,52.295524
573,9338,4,Wijk,AA Haarlemmerbuurt,AA,2015,"10,9","29,1","25,9","15,3","17,7","1,1",73.0,,"7,4",10313.0,"6,8","60,1","20,5","11,7","0,9","44,8","28,4","26,9",4038.0,21,AA,4.89021995,52.3837291
574,9339,4,Wijk,AB Jordaan,AB,2015,"20,7","37,5","22,3","8,9","9,4","1,2",84.0,,"7,4",15576.0,"5,9","66,5","18,6",8,1,"38,4","35,3","26,3",4336.0,23,AB,4.8814382,52.3745526
575,9340,4,Wijk,AC Grachtengordel-West,AC,2015,"12,1","19,6","16,6","12,7","34,4","4,6",92.0,,"7,3",9549.0,"3,6","60,7","24,8","9,2","1,7","11,9","47,9","40,3",4482.0,24,AC,4.888214,52.37334925
576,9341,4,Wijk,AD Burgwallen-Nieuwe Zijde,AD,2015,"19,1","28,1","20,5","12,5","13,8","6,1",167.0,,6,4830.0,"2,5","66,2","24,2","4,2","2,8","9,4","70,4","20,2",4064.0,41,AD,4.8971187,52.3749354
577,9342,4,Wijk,AE Burgwallen-Oude Zijde,AE,2015,"15,4",31,"20,8","12,2","15,6",5,152.0,,"6,2",8111.0,4,"65,5","23,1",5,"2,5","19,1","62,4","18,6",3777.0,42,AE,4.8976341,52.37229515
578,9343,4,Wijk,AF Nieuwmarkt/Lastage,AF,2015,"9,7","29,2","23,5","17,1","15,3","5,1",98.0,,"7,5",8499.0,6,"64,3","20,7",8,"1,1","42,5","30,3","27,2",3840.0,44,AF,4.904438,52.37291
579,9344,4,Wijk,AG Grachtengordel-Zuid,AG,2015,"9,8",20,"19,4","14,9","32,3","3,5",151.0,,"7,2",6400.0,"4,1","59,6","24,3","9,9","2,1","5,8","55,6","38,5",4406.0,45,AG,4.8927838,52.3650518
580,9345,4,Wijk,AH De Weteringschans,AH,2015,"16,8","28,8","19,2","10,9","22,4","1,8",170.0,,"7,5",8130.0,4,"60,2","23,7","10,3","1,8",12,"49,7","38,2",4308.0,46,AH,4.89192575,52.36205585
581,9346,4,Wijk,AJ Weesperbuurt/Plantage,AJ,2015,"18,1","26,7","25,6","9,2","18,9","1,5",95.0,,"7,3",5582.0,"4,3",66,"19,3",9,"1,4","35,3","32,9","31,9",4050.0,47,AJ,4.91176485,52.3644559
582,9347,4,Wijk,AK Oostelijke Eilanden/Kadijken,AK,2015,"17,7","20,9","27,2","22,1","11,5","0,5",84.0,,"7,2",7351.0,8,"59,4",19,"12,8","0,8","62,8","11,6","25,6",3436.0,48,AK,4.9218291,52.37072065
583,9348,4,Wijk,EA Sloterdijk-West,EA,2015,"1,7","16,3","46,8","19,7",15,"0,4",,,,194.0,"1,9","49,1","40,5","8,2","0,4","4,7",88,"7,3",3591.0,95,EA,4.85453985,52.39031575
584,9349,4,Wijk,EB Spaarndammerbuurt/Zeeheldenbuurt,EB,2015,11,"45,1","22,2",15,"6,3","0,5",79.0,,"7,2",4487.0,"9,6",59,"18,2","12,3",1,"67,5","12,2","20,3",3427.0,96,EB,4.8744225,52.39042765
585,9350,4,Wijk,EC Houthavens,EC,2015,"57,4","11,2","10,9",12,"8,4","0,1",79.0,,,3358.0,"1,5","74,3","17,5","4,4","2,4","76,1",6,18,3217.0,97,EC,4.8803174,52.3937846
586,9351,4,Wijk,ED De Kolenkit,ED,2015,"14,3","36,9","16,6","21,3","10,8",0,98.0,,7,5983.0,"9,1","50,3","17,3","21,3",2,"75,1","8,2","16,7",2643.0,98,ED,4.8413775,52.37864745
587,9352,4,Wijk,EE Landlust,EE,2015,"1,8","64,6","23,7","5,8","3,9","0,1",117.0,,"7,4",9003.0,"8,1","52,5","20,6","16,8",2,"48,4","26,3","25,3",2978.0,99,EE,4.85425375,52.3798758
588,9353,4,Wijk,EF Erasmuspark,EF,2015,"2,8","67,6","17,7","8,4","3,5",0,88.0,,"6,8",8472.0,"6,4","51,3","25,6","14,4","2,3","17,5","39,5",43,2853.0,100,EF,4.85118035,52.3762431
589,9354,4,Wijk,EG Centrale Markt,EG,2015,3,"15,3","29,5","35,7","14,5",2,82.0,,"7,5",2302.0,12,"48,3","17,7","21,1","0,9",51,"11,9","37,2",3245.0,101,EG,4.86567395,52.37904255
590,9355,4,Wijk,EH Staatsliedenbuurt,EH,2015,"20,1","39,9","19,8","13,6","5,7","0,8",67.0,,"7,3",16636.0,"7,2","60,9",19,"11,8",1,"49,5","20,3","30,2",3738.0,102,EH,4.875206,52.3808103
591,9356,4,Wijk,EJ Frederik Hendrikbuurt,EJ,2015,"13,6",48,"22,4",10,"5,8","0,2",82.0,,"7,5",14008.0,"5,9","62,2","20,4","10,4","1,1","39,1","32,3","28,6",3826.0,104,EJ,4.873115,52.37675945
592,9357,4,Wijk,EK Van Galenbuurt,EK,2015,"2,1","80,7","11,7","3,2","2,3","0,1",75.0,,"7,1",11076.0,"7,4","67,1",16,"8,3","1,2","51,3","25,9","22,8",3120.0,105,EK,4.8495595,52.3719726
593,9358,4,Wijk,EL Geuzenbuurt,EL,2015,"4,5","57,2","26,7","6,7","4,8","0,2",81.0,,"7,3",13018.0,"6,3","55,9","23,6","12,5","1,8","20,5","43,9","35,6",3305.0,106,EL,4.8614025,52.37277565
594,9359,4,Wijk,EM Hoofdweg e.o.,EM,2015,"1,6","77,3",12,"5,8","3,2","0,1",85.0,,"7,3",14238.0,"8,2","58,1","19,7","12,5","1,6","41,1","36,3","22,5",3130.0,107,EM,4.8533061,52.36724645
595,9360,4,Wijk,EN ChassÃƒÂ©buurt,EN,2015,"1,7","30,7","48,7",10,"8,8","0,1",88.0,,"7,3",11756.0,"9,4","49,1","21,1","18,4","2,1","43,9","30,8","25,4",3077.0,108,EN,4.86079195,52.36759385
596,9361,4,Wijk,EP Bellamybuurt,EP,2015,"11,3","51,7",24,"7,6","5,2","0,2",86.0,,"7,3",13628.0,6,"67,5","17,5","7,7","1,4","40,4","35,5","24,2",3798.0,109,EP,4.8654401,52.36809885
597,9362,4,Wijk,EQ Da Costabuurt,EQ,2015,"8,8","25,3",42,14,"9,7","0,3",109.0,,"7,5",11973.0,6,"59,1","21,8","11,1",2,"23,5","44,4","32,2",3870.0,0,EQ,4.8721073,52.37013015
598,9363,4,Wijk,ER Westindische Buurt,ER,2015,"0,2","60,8","25,9","6,5","6,6","0,1",67.0,,7,11278.0,"6,4","52,2","25,9","13,4","2,2",19,"50,5","30,5",3416.0,1,ER,4.8540622,52.36100675
599,9364,4,Wijk,ES Van Lennepbuurt,ES,2015,20,"40,9","25,4","9,1","3,6","1,1",74.0,,"7,6",17808.0,"6,8","65,5","17,6",9,"1,1","55,5","22,3","22,2",3706.0,13,ES,4.8674871,52.3650266
600,9365,4,Wijk,ET Overtoomse Sluis,ET,2015,"4,5","46,9","25,6","11,8","10,4","0,8",53.0,,"7,4",15128.0,"5,6","57,2","23,1","12,4","1,7","20,5","43,4","36,1",4060.0,18,ET,4.8598311,52.35973835
601,9366,4,Wijk,EU Helmersbuurt,EU,2015,"4,7",37,"27,5","10,3","19,7","0,8",91.0,,"7,4",12736.0,"6,2","57,9","21,3","12,9","1,7","26,7","39,2","34,1",4085.0,19,EU,4.8715505,52.3635334
602,9367,4,Wijk,EV Vondelparkbuurt,EV,2015,"4,5","18,8","15,7","11,8",46,"3,1",91.0,,,4105.0,"6,3","56,6","21,1","14,8","1,3","16,6","42,3","41,1",4354.0,20,EV,4.87339625,52.3615828
603,9369,4,Wijk,FD Slotermeer-Noordoost,FD,2015,"11,4","46,4","28,6",11,"2,6","0,1",137.0,,"7,1",4428.0,"10,6","48,2","16,6","23,2","1,4",67,"6,3","26,7",2232.0,69,FD,4.8290986,52.380685
604,9370,4,Wijk,FF Lutkemeer/Ookmeer,FF,2015,"0,7","6,5","12,7","9,8","61,8","8,5",74.0,,,57.0,"12,2",30,"27,8","28,1","1,9","6,9","35,3","57,8",2850.0,71,FF,4.7811914,52.3663398
605,9371,4,Wijk,FG De Aker,FG,2015,0,1,"23,1","27,9","47,9","0,1",74.0,,"7,3",3633.0,"10,1","30,5","22,2","36,5","0,8","30,1","14,3","55,6",2374.0,72,FG,4.7814874,52.34943735
606,9372,4,Wijk,FH De Punt,FH,2015,"6,5","29,1","27,2","26,6","10,3","0,4",97.0,,"7,3",4347.0,"8,5","48,9","19,7","22,1","0,8","42,8","16,5","40,6",1950.0,73,FH,4.7843972,52.3576807
607,9373,4,Wijk,FJ Osdorp-Midden,FJ,2015,"2,9","12,7",33,"30,3","20,7","0,4",95.0,,"7,2",6342.0,"10,4","43,7","18,7","25,8","1,4","62,5","10,4","27,1",2151.0,85,FJ,4.7951324,52.35534825
608,9374,4,Wijk,FK Osdorp-Oost,FK,2015,"3,2","20,4","42,1","17,3","12,8","4,3",139.0,,"7,2",5282.0,"8,2","52,5","21,3","17,1",1,"63,4","10,2","26,4",2131.0,86,FK,4.80788145,52.3584471
609,9375,4,Wijk,FL Slotervaart-Noord,FL,2015,"4,7","16,5","34,8","22,7","21,2","0,1",93.0,,"6,9",3023.0,"11,2","42,2",22,"23,2","1,4","43,2","23,2","33,6",2202.0,87,FL,4.82330125,52.3648658
610,9376,4,Wijk,FM Overtoomse Veld,FM,2015,"3,2","14,9","31,7","30,8","19,2","0,3",111.0,,"7,1",3081.0,8,"49,7","18,9","21,3","2,2","50,5","31,2","18,3",2121.0,88,FM,4.84217435,52.36552265
611,9377,4,Wijk,FN Slotervaart-Zuid,FN,2015,11,"16,3","39,1",19,12,"2,5",113.0,,"6,7",3808.0,"10,1","50,8","19,8","18,1","1,2","62,7","19,4","17,9",2240.0,22,FN,4.8262398,52.35126435
612,9378,4,Wijk,FP Westlandgracht,FP,2015,"13,2","12,8",23,"32,6","18,2","0,2",98.0,,"6,8",2704.0,"6,8","52,1","22,5",17,"1,6","34,7","40,9","24,4",2419.0,25,FP,4.8415109,52.34778785
613,9379,4,Wijk,FQ Sloten/Nieuw-Sloten,FQ,2015,"0,7","1,2","9,6","45,3","42,7","0,6",66.0,,"7,6",1210.0,10,"32,7","25,9","30,3","1,1",20,"28,9","51,1",2407.0,26,FQ,4.81912355,52.3393372
614,9380,4,Wijk,KA Hoofddorppleinbuurt,KA,2015,"2,9","67,3",18,"5,2","6,6","0,1",101.0,,"7,3",7558.0,"6,9","55,3","23,8","12,4","1,6","14,4","47,9","37,7",3631.0,43,KA,4.848138,52.3480818
615,9381,4,Wijk,KB Schinkelbuurt,KB,2015,"4,3","56,6","22,9","8,9","7,1","0,2",83.0,,"6,9",7824.0,"7,5","60,1","21,5","9,1","1,7","35,7","35,1","29,2",3958.0,2,KB,4.852877,52.34964535
616,9382,4,Wijk,KC Willemspark,KC,2015,"0,9","7,5",26,"12,3",53,"0,3",55.0,,"7,7",4056.0,"6,7","43,4",24,"24,7","1,1","10,2",44,"45,8",4451.0,3,KC,4.86279635,52.35437115
617,9383,4,Wijk,KD Museumkwartier,KD,2015,"5,8","12,5","17,3","15,2","48,7","0,5",93.0,,"7,9",5123.0,"5,2","50,4","24,6","18,1","1,7",5,"57,9","37,1",4478.0,4,KD,4.87646435,52.3552648
618,9384,4,Wijk,KE Oude Pijp,KE,2015,"18,9","37,2","24,2","9,3","10,1","0,3",75.0,,"7,1",14581.0,"5,1","63,6","20,8","8,4","2,2","27,7","46,1","26,2",4060.0,5,KE,4.89627025,52.35623165
619,9385,4,Wijk,KF Nieuwe Pijp,KF,2015,"9,6","49,9","24,6","9,1","6,4","0,4",69.0,,"7,6",14367.0,6,"62,7","20,4","9,2","1,7","32,9","38,8","28,3",3905.0,6,KF,4.8973224,52.3520907
620,9386,4,Wijk,KG Zuid Pijp,KG,2015,"1,8","54,5","33,7","7,4","2,5","0,1",59.0,,"7,4",13049.0,"11,1","57,2","18,8","11,5","1,4","72,7","13,4","13,9",3709.0,66,KG,4.90280345,52.35067815
621,9387,4,Wijk,KH Stadionbuurt,KH,2015,"1,4","43,7","34,2","11,7","8,9","0,1",90.0,,"7,4",6845.0,"9,2","55,5","20,9","13,1","1,3","51,6","32,2","16,1",3958.0,8,KH,4.8574755,52.34445665
622,9388,4,Wijk,KJ Apollobuurt,KJ,2015,"1,5",2,"5,5","10,5","80,5","0,2",67.0,,"8,3",4390.0,"5,5","41,3","25,2","26,1","1,8","1,7","48,1","50,2",4061.0,9,KJ,4.87579195,52.34809945
623,9389,4,Wijk,KK Scheldebuurt,KK,2015,"4,8","10,1","37,8","32,7","14,3","0,2",78.0,,"7,6",7474.0,"6,5",50,"24,3","16,4","2,8","18,6","54,3","27,1",3659.0,10,KK,4.8961454,52.341527
624,9390,4,Wijk,KL IJselbuurt,KL,2015,1,"33,7","51,7","7,3","6,2","0,1",117.0,,"7,1",11415.0,"8,4","56,3","22,1","11,4","1,9","45,8","38,3","15,8",3517.0,11,KL,4.90391425,52.3480695
625,9391,4,Wijk,KM Rijnbuurt,KM,2015,"1,1","65,6","21,1","7,7","4,4","0,1",51.0,,"7,1",5445.0,"7,9","59,2",21,"9,9",2,"40,9","40,2","18,9",3724.0,12,KM,4.9038287,52.3400648
626,9392,4,Wijk,KN Prinses Irenebuurt e.o.,KN,2015,0,"7,5","4,2",26,"60,9","1,4",69.0,,"7,5",1829.0,"4,2","50,2","23,5","21,1","0,9",,"24,9","75,1",3257.0,14,KN,4.875265,52.34370745
627,9393,4,Wijk,KP Zuidas,KP,2015,"4,4","7,5","4,1","19,4","64,6",0,,,,284.0,"2,6","63,4","20,5","12,6","0,9","14,5","61,9","23,6",3597.0,15,KP,4.87475785,52.33829205
628,9394,4,Wijk,KQ Buitenveldert-West,KQ,2015,"6,2","11,6","41,8",17,23,"0,5",69.0,,"7,4",2597.0,"5,5",56,"23,2",14,"1,3","30,4","30,5","39,1",2802.0,16,KQ,4.84837205,52.33015895
629,9395,4,Wijk,KR Buitenveldert-Oost,KR,2015,"12,7","5,5","40,1","18,8","22,5","0,4",88.0,,"7,3",2964.0,6,60,"22,1","10,9","1,1","29,7","38,3","32,1",2791.0,17,KR,4.88851085,52.32913525
630,9396,4,Wijk,MA Oostelijk Havengebied,MA,2015,"0,4","6,6",23,"36,2","33,4","0,4",69.0,,"7,6",5734.0,"10,3","43,4","23,5",22,"0,8","38,2","22,8","38,9",3314.0,27,MA,4.9336513,52.3745605
631,9397,4,Wijk,MB Weesperzijde,MB,2015,"8,8","32,6","25,6","13,3","18,3","1,3",109.0,,"7,3",7514.0,"5,1","56,7","22,6","13,7","1,9","31,5","29,5",39,3670.0,28,MB,4.9105667,52.35435315
632,9398,4,Wijk,MC Oosterparkbuurt,MC,2015,"9,9","38,8","27,8","13,8",8,"1,7",104.0,,"7,5",8490.0,"7,9","58,6","19,6","12,6","1,3","60,6","15,4","23,9",3242.0,29,MC,4.9175089,52.35904
633,9399,4,Wijk,MD Transvaalbuurt,MD,2015,"5,9","40,9","33,9","13,8","5,5","0,1",89.0,,"7,1",12214.0,"10,1","53,8","19,1","15,4","1,6","63,8","14,9","21,2",3166.0,30,MD,4.9213968,52.35394625
634,9400,4,Wijk,ME Dapperbuurt,ME,2015,"12,5","28,5","33,7","15,4","9,5","0,4",117.0,,"7,2",8278.0,"8,4",58,"19,9","12,3","1,3","61,5","16,6","21,9",3175.0,74,ME,4.9298721,52.36095465
635,9401,4,Wijk,MF Indische Buurt-West,MF,2015,"10,5","46,2","23,6","12,7","6,6","0,5",102.0,,7,14179.0,"7,7","55,4","20,2","14,8","1,7","59,2","14,9","25,8",2988.0,31,MF,4.9360817,52.3621942
636,9402,4,Wijk,MG Indische Buurt-Oost,MG,2015,"5,3","38,8","28,4","21,6","5,9",0,96.0,,"7,1",5487.0,"9,2","53,2","18,8","17,5","1,2",69,"11,1","19,9",2826.0,32,MG,4.95038715,52.363115
637,9403,4,Wijk,MH Zeeburgereiland/Bovendiep,MH,2015,"71,4","1,1","11,4","1,1","7,8","7,4",79.0,,,198.0,"2,5","76,2","12,7","5,5","3,2","87,8","4,2",8,2260.0,33,MH,4.9826381,52.36209375
638,9404,4,Wijk,MJ IJburg-West,MJ,2015,"1,7","1,4","8,5","32,1","56,3","0,1",79.0,,8,4841.0,"14,1","30,5","16,3","38,2","0,9","34,2","17,4","48,3",2767.0,34,MJ,4.98973895,52.35968475
639,9406,4,Wijk,ML IJburg-Zuid,ML,2015,"4,2","2,3","12,9","39,5",41,"0,1",69.0,,"7,8",3890.0,"12,9",35,"15,2","36,3","0,5","44,9","15,2","39,9",2834.0,36,ML,5.00638825,52.3497225
640,9407,4,Wijk,MM Frankendael,MM,2015,"23,9","29,6","21,8","13,7","9,6","1,4",101.0,,"6,8",3621.0,7,"60,2","19,2","12,7","0,8","56,9","27,2","15,9",3365.0,37,MM,4.92620945,52.34757445
641,9408,4,Wijk,MN Middenmeer,MN,2015,"16,5","6,1","27,4","26,8",23,"0,3",74.0,,"7,6",2644.0,"6,7","47,2","22,5","22,1","1,6","31,9","30,7","37,4",3361.0,38,MN,4.94897385,52.3496457
642,9409,4,Wijk,MP Betondorp,MP,2015,"8,1","34,2",51,"4,8","1,8",0,67.0,,"5,2",1789.0,"9,6","60,1","20,4","9,4","0,5",85,"2,8","12,3",3082.0,39,MP,4.93993925,52.3421535
643,9410,4,Wijk,MQ Omval/Overamstel,MQ,2015,"57,8",2,"8,4","17,8",14,"0,1",101.0,,"5,5",612.0,"1,5",77,"15,3","5,6","0,6","62,5","23,9","13,6",3024.0,40,MQ,4.91891395,52.33237885
644,9411,4,Wijk,NB Noordelijke IJ-oevers-West,NB,2015,"43,5","1,7","3,1","15,5","35,9","0,3",81.0,,"5,4",343.0,"3,6","60,5","23,6","11,3",1,"50,6","29,1","20,3",2793.0,50,NB,4.88828365,52.40021275
645,9412,4,Wijk,NC Tuindorp Oostzaan,NC,2015,7,"32,1","40,5",9,"11,3","0,1",107.0,,7,3172.0,"11,1","43,3","22,2","22,8","0,6","69,4","2,8","27,7",2407.0,51,NC,4.89119195,52.41028075
646,9413,4,Wijk,ND Kadoelen,ND,2015,"0,2","8,6","32,5","38,8","19,8","0,1",75.0,,"7,5",886.0,"9,8","27,8","31,3","30,5","0,6","35,1","7,9","56,9",2759.0,52,ND,4.90915285,52.4161941
647,9414,4,Wijk,NE Banne Buiksloot,NE,2015,"1,8","15,4","34,6","34,7",13,"0,4",81.0,,"7,3",3547.0,"12,3","42,5","20,1","24,4","0,6","68,7","4,8","26,5",2034.0,53,NE,4.9165661,52.4079328
648,9415,4,Wijk,NF Nieuwendammerdijk/Buiksloterdijk,NF,2015,"2,1","7,3",22,"24,6","43,1",1,64.0,,"7,2",1791.0,5,"25,9","27,3",41,"0,8",,"11,8","87,9",3203.0,54,NF,4.93357905,52.39356785
649,9416,4,Wijk,NG Elzenhagen,NG,2015,0,0,"12,3","15,1","72,6",0,,,"7,5",1057.0,"7,6","27,9","24,2","39,8","0,4","23,2","19,5","57,2",2378.0,55,NG,4.9307624,52.40331505
650,9417,4,Wijk,NH Buikslotermeer,NH,2015,"1,1","12,8","40,9","29,3","7,9","7,9",120.0,,"7,6",3835.0,"11,1","54,1","19,6","14,5","0,7","68,3","5,8","25,8",1911.0,56,NH,4.9381749,52.40017325
651,9418,4,Wijk,NJ Waterlandpleinbuurt,NJ,2015,"2,4","14,3","48,4","25,4","9,1","0,4",123.0,,"7,5",3826.0,"15,4","42,1","17,1","24,3","1,1","62,3","6,7",31,2069.0,57,NJ,4.95389985,52.39455385
652,9419,4,Wijk,NK Volewijck,NK,2015,"5,7","47,9","31,4",11,"3,7","0,2",112.0,,"6,6",4097.0,"12,9","51,1","18,4","16,5",1,"84,6","4,9","10,5",2391.0,58,NK,4.9111678,52.39107185
653,9420,4,Wijk,NL IJplein/Vogelbuurt,NL,2015,"6,6","36,5","27,3","23,2","6,2","0,2",114.0,,"6,9",3450.0,"11,8","53,7","17,6","15,6","1,2","73,9","7,4","18,7",2364.0,59,NL,4.92086315,52.38946545
654,9421,4,Wijk,NM Tuindorp Buiksloot,NM,2015,"4,3","44,7","45,2","3,1","2,7",0,64.0,,"6,9",5365.0,"15,5","39,7","26,6","17,5","0,7",85,,14,2705.0,60,NM,4.92907435,52.3932217
655,9422,4,Wijk,NN Tuindorp Nieuwendam,NN,2015,"5,8","60,7","28,8","3,3","1,3","0,1",64.0,,"7,1",4286.0,"11,5","46,4","24,7","16,9","0,4","82,1","2,2","15,6",2929.0,61,NN,4.94372485,52.39066235
656,9423,4,Wijk,NP Noordelijke IJ-oevers-Oost,NP,2015,0,"4,5","34,3","26,9","32,8","1,5",,,,99.0,"3,8","43,6",41,"10,3","1,3",,"74,6","25,4",2176.0,62,NP,4.9356245,52.38420895
657,9424,4,Wijk,NQ Waterland,NQ,2015,"3,4","10,8","21,8","20,5",42,"1,6",81.0,,"5,7",34.0,"6,3","31,2","31,3","30,7","0,5","4,7",17,"78,3",3504.0,63,NQ,5.0044116,52.39749585
658,9425,4,Wijk,SA Driemond,SA,2015,1,"8,8","49,5","26,4","13,9","0,5",25.0,,8,352.0,9,"29,3","29,4","32,3",0,"42,2","5,9","51,9",2336.0,64,SA,5.0088323,52.31348545
659,9427,4,Wijk,TB Venserpolder,TB,2015,"11,4","31,9","37,2","12,5","6,9",0,,,"7,1",5908.0,"16,2","58,5","13,1","10,5","1,7","68,4","6,5",25,1846.0,7,TB,4.94524345,52.3215816
